Player,Salary,salary_per_cap,G,WS,BPM,VORP,TS%,PER,Year
Avery Bradley,12000000.0,0.11779834885981015,63.0,0.3,-3.7,-0.8,0.496,7.6,2019
Avery Bradley,12000000.0,0.11779834885981015,49.0,-0.3,-4.6,-1.0,0.464,5.5,2019
Will Barton,11830358.0,0.11613305323503716,43.0,1.2,-1.8,0.0,0.501,11.0,2019
Alec Burks,11536515.0,0.11324853488303606,64.0,1.5,-1.2,0.3,0.523,12.7,2019
Alec Burks,11536515.0,0.11324853488303606,34.0,0.9,-1.4,0.1,0.517,13.2,2019
Marcus Smart,11160716.0,0.10955949307443874,80.0,5.3,0.8,1.5,0.568,13.1,2019
Jusuf Nurkic,11111111.0,0.1090725441498395,72.0,7.8,3.7,2.8,0.57,23.4,2019
Iman Shumpert,11011234.0,0.10809209867575023,62.0,1.4,-1.9,0.0,0.499,9.1,2019
Iman Shumpert,11011234.0,0.10809209867575023,42.0,1.2,-1.3,0.2,0.511,10.1,2019
Tony Snell,10607143.0,0.10412532762665777,74.0,3.2,-0.7,0.4,0.585,10.7,2019
Dante Exum,10600000.0,0.10405520815949897,42.0,1.0,-2.1,0.0,0.516,11.2,2019
Meyers Leonard,10595506.0,0.10401109267785097,61.0,3.0,1.8,0.8,0.675,15.8,2019
Bojan Bogdanovic,10500000.0,0.10307355525233387,81.0,6.8,0.7,1.7,0.613,16.1,2019
Terrence Ross,10500000.0,0.10307355525233387,81.0,4.3,0.8,1.5,0.561,15.4,2019
Robert Covington,10464092.0,0.10272106332642904,35.0,2.5,1.6,1.1,0.58,13.3,2019
Rudy Gay,10087200.0,0.09902129205155641,69.0,4.4,1.4,1.6,0.583,17.5,2019
Jon Leuer,10002681.0,0.09819160883094956,41.0,0.9,-2.5,0.0,0.616,13.2,2019
Darren Collison,10000000.0,0.09816529071650845,76.0,6.8,1.8,2.1,0.574,16.7,2019
Danny Green,10000000.0,0.09816529071650845,80.0,5.9,2.0,2.2,0.632,13.0,2019
Dwight Powell,9631250.0,0.09454544562133721,77.0,7.5,2.9,2.1,0.682,20.4,2019
Matthew Dellavedova,9607500.0,0.0943123030558855,48.0,0.5,-4.4,-0.5,0.532,11.1,2019
Matthew Dellavedova,9607500.0,0.0943123030558855,36.0,0.4,-4.5,-0.4,0.537,11.5,2019
Jared Dudley,9530000.0,0.09355152205283256,59.0,1.8,-1.8,0.1,0.554,7.8,2019
Boban Marjanovic,9490740.0,0.09316612512147955,58.0,3.0,3.2,0.9,0.664,24.2,2019
Boban Marjanovic,9490740.0,0.09316612512147955,36.0,1.7,3.1,0.5,0.666,24.9,2019
Josh Richardson,9367200.0,0.0919533911199678,73.0,5.6,0.3,1.5,0.536,14.0,2019
Norman Powell,9367200.0,0.0919533911199678,60.0,2.4,-0.7,0.4,0.596,13.3,2019
Markieff Morris,9173294.0,0.09004990723380027,58.0,1.6,-2.7,-0.2,0.521,11.7,2019
Markieff Morris,9173294.0,0.09004990723380027,34.0,0.9,-2.7,-0.2,0.543,12.3,2019
Rajon Rondo,9000000.0,0.08834876164485761,46.0,1.3,-1.5,0.2,0.473,12.1,2019
Bogdan Bogdanovic,9000000.0,0.08834876164485761,70.0,2.7,-0.6,0.7,0.53,14.1,2019
E'Twaun Moore,8808685.0,0.08647071238551474,53.0,1.7,-2.3,-0.1,0.567,11.5,2019
Kosta Koufos,8739500.0,0.08579155582169257,42.0,0.7,-3.4,-0.2,0.477,12.3,2019
Fred VanVleet,8653847.0,0.08495074065711845,64.0,4.3,0.5,1.1,0.539,13.7,2019
Wayne Ellington,8653076.0,0.08494317211320421,53.0,2.6,0.0,0.7,0.569,11.8,2019
Wayne Ellington,8653076.0,0.08494317211320421,25.0,1.0,0.2,0.3,0.547,10.8,2019
Wayne Ellington,8653076.0,0.08494317211320421,28.0,1.6,-0.1,0.4,0.584,12.5,2019
Kyle Anderson,8641000.0,0.08482462770813495,43.0,2.7,0.8,0.9,0.569,12.8,2019
Julius Randle,8641000.0,0.08482462770813495,73.0,6.1,1.5,2.0,0.6,21.0,2019
Jerryd Bayless,8575916.0,0.08418572873003563,34.0,0.0,-4.6,-0.4,0.431,8.5,2019
Cristiano Felicio,8470980.0,0.08315562143537288,60.0,1.4,-4.1,-0.4,0.568,13.4,2019
Joe Harris,8333333.0,0.08180440565824736,76.0,5.5,0.5,1.4,0.645,13.5,2019
Jerami Grant,8333333.0,0.08180440565824736,80.0,7.3,0.2,1.5,0.592,13.8,2019
Shaun Livingston,8307692.0,0.08155270003632116,64.0,2.0,-1.0,0.2,0.555,11.7,2019
Deandre Ayton,8175840.0,0.08025837104516585,71.0,5.8,0.2,1.2,0.608,20.5,2019
JaMychal Green,8066667.0,0.07918667111682651,65.0,2.9,-1.7,0.1,0.587,14.7,2019
JaMychal Green,8066667.0,0.07918667111682651,41.0,1.8,-1.8,0.1,0.58,14.9,2019
Garrett Temple,8000000.0,0.07853223257320677,75.0,2.2,-2.8,-0.4,0.543,8.5,2019
Garrett Temple,8000000.0,0.07853223257320677,49.0,1.6,-2.7,-0.3,0.551,8.6,2019
Garrett Temple,8000000.0,0.07853223257320677,26.0,0.6,-3.1,-0.1,0.514,8.0,2019
Cory Joseph,7945000.0,0.07799232347426596,82.0,3.5,-0.4,0.9,0.474,11.0,2019
Karl-Anthony Towns,7839435.0,0.07695604158281714,77.0,10.4,6.0,5.1,0.622,26.3,2019
Kyle Korver,7560000.0,0.0742129597816804,70.0,2.3,-0.5,0.5,0.582,11.2,2019
Kyle Korver,7560000.0,0.0742129597816804,54.0,2.0,-0.4,0.4,0.569,11.2,2019
Lonzo Ball,7461960.0,0.07325054727149574,47.0,1.6,-0.3,0.6,0.487,11.7,2019
Doug McDermott,7333334.0,0.07198788640312559,77.0,2.9,-1.4,0.2,0.617,11.6,2019
Jae Crowder,7305825.0,0.07171784350489353,80.0,4.4,0.3,1.2,0.538,12.1,2019
Lance Thomas,7119650.0,0.06989025120497894,46.0,0.1,-5.7,-0.7,0.482,6.4,2019
D'Angelo Russell,7019698.0,0.0689090694912093,81.0,5.0,3.4,3.4,0.533,19.4,2019
Jeremy Lamb,7000000.0,0.06871570350155592,79.0,5.3,1.2,1.8,0.552,17.3,2019
Langston Galloway,7000000.0,0.06871570350155592,80.0,3.4,-1.5,0.2,0.534,10.7,2019
Ersan Ilyasova,7000000.0,0.06871570350155592,67.0,3.0,-2.3,-0.1,0.548,11.6,2019
Davis Bertans,7000000.0,0.06871570350155592,76.0,4.0,1.3,1.4,0.632,13.0,2019
Al-Farouq Aminu,6957105.0,0.06829462348702746,81.0,5.8,0.7,1.5,0.568,13.2,2019
Jayson Tatum,6700800.0,0.06577859800331799,79.0,5.0,-0.2,1.1,0.547,15.1,2019
Luka Doncic,6569040.0,0.06448517213283728,72.0,4.9,3.9,3.4,0.545,19.6,2019
Mario Hezonja,6500000.0,0.0638074389657305,58.0,-0.1,-3.8,-0.5,0.497,10.8,2019
Nemanja Bjelica,6500000.0,0.0638074389657305,77.0,4.5,0.9,1.3,0.585,15.4,2019
Ben Simmons,6434520.0,0.0631646526421188,79.0,8.2,3.6,3.8,0.582,20.0,2019
Dewayne Dedmon,6300000.0,0.061844133151400325,64.0,4.0,0.5,1.0,0.602,16.0,2019
Marco Belinelli,6153846.0,0.06040940816146227,79.0,2.5,-1.7,0.1,0.557,11.9,2019
Wesley Johnson,6134000.0,0.06021458932550629,38.0,0.0,-4.8,-0.4,0.469,5.5,2019
Wesley Johnson,6134000.0,0.06021458932550629,26.0,0.3,-3.1,-0.1,0.517,6.9,2019
Josh Jackson,6041520.0,0.059306756716960014,79.0,-1.7,-4.6,-1.3,0.487,10.6,2019
Montrezl Harrell,6000000.0,0.058899174429905075,82.0,8.7,3.3,2.9,0.636,23.4,2019
Jonathon Simmons,6000000.0,0.058899174429905075,56.0,0.3,-4.2,-0.6,0.466,8.5,2019
Jonathon Simmons,6000000.0,0.058899174429905075,41.0,-0.2,-5.2,-0.7,0.445,7.4,2019
Brandon Ingram,5757120.0,0.05651493584898252,52.0,2.0,-2.0,0.0,0.555,13.4,2019
Anthony Tolliver,5750000.0,0.056445042161992365,65.0,1.2,-2.4,-0.1,0.571,8.6,2019
De'Aaron Fox,5470920.0,0.05370544522867605,81.0,5.6,1.5,2.3,0.544,18.1,2019
Patrick Patterson,5451600.0,0.05351578988701175,63.0,1.1,-2.5,-0.1,0.493,8.1,2019
Marcus Morris,5375000.0,0.052763843760123295,75.0,4.5,-0.9,0.6,0.568,14.2,2019
Trae Young,5363280.0,0.05264879403940355,81.0,3.3,-0.6,0.9,0.539,17.0,2019
DeMarcus Cousins,5337000.0,0.05239081565540056,30.0,2.4,3.0,1.0,0.562,21.4,2019
Thabo Sefolosha,5250000.0,0.05153677762616694,50.0,1.5,1.5,0.5,0.599,12.1,2019
Aron Baynes,5193600.0,0.05098312538652583,51.0,2.4,-1.5,0.1,0.567,14.0,2019
Jaylen Brown,5169960.0,0.050751062639272,74.0,3.0,-2.1,0.0,0.547,13.5,2019
Patrick Beverley,5027028.0,0.04934796650600281,78.0,4.8,0.9,1.5,0.561,11.8,2019
Tony Parker,5000000.0,0.049082645358254226,56.0,0.9,-2.6,-0.1,0.512,15.3,2019
Dirk Nowitzki,5000000.0,0.049082645358254226,51.0,0.3,-3.9,-0.4,0.469,9.6,2019
Mike Muscala,5000000.0,0.049082645358254226,64.0,2.5,-1.1,0.3,0.564,10.8,2019
Mike Muscala,5000000.0,0.049082645358254226,47.0,1.9,-1.5,0.1,0.56,10.4,2019
Jonathan Isaac,4969080.0,0.04877911827935878,75.0,4.0,-0.4,0.8,0.537,13.0,2019
Mo Bamba,4871280.0,0.04781906173615133,47.0,1.7,-1.4,0.1,0.539,14.9,2019
Jamal Crawford,4698113.0,0.04611916284640077,64.0,0.2,-3.9,-0.6,0.522,11.7,2019
Willie Cauley-Stein,4696874.0,0.046107000166881,81.0,6.7,1.2,1.8,0.566,18.0,2019
Dragan Bender,4661280.0,0.045757590631104655,46.0,0.5,-4.1,-0.5,0.521,9.5,2019
Lauri Markkanen,4536120.0,0.04452895385249683,52.0,2.7,-0.2,0.7,0.553,17.1,2019
Justin Holiday,4500000.0,0.044174380822428805,82.0,2.1,-1.8,0.1,0.52,10.0,2019
Justin Holiday,4500000.0,0.044174380822428805,38.0,1.3,-0.3,0.6,0.531,11.0,2019
Justin Holiday,4500000.0,0.044174380822428805,44.0,0.8,-3.4,-0.5,0.509,8.9,2019
Ed Davis,4449000.0,0.043673737839774615,81.0,5.7,0.0,0.7,0.632,17.3,2019
Kyle O'Quinn,4449000.0,0.043673737839774615,45.0,1.0,0.4,0.2,0.537,16.8,2019
Lance Stephenson,4449000.0,0.043673737839774615,68.0,1.1,-1.5,0.1,0.529,11.8,2019
Alex Len,4350000.0,0.04270190146168118,77.0,3.2,-1.2,0.3,0.575,17.2,2019
Mike Scott,4320500.0,0.04241231385406748,79.0,1.6,-2.5,-0.2,0.528,8.6,2019
Mike Scott,4320500.0,0.04241231385406748,52.0,0.9,-1.5,0.1,0.521,9.4,2019
Mike Scott,4320500.0,0.04241231385406748,27.0,0.7,-3.7,-0.3,0.537,7.7,2019
Emmanuel Mudiay,4294479.0,0.04215687795109405,59.0,0.8,-2.0,0.0,0.531,14.6,2019
Kris Dunn,4221000.0,0.04143556921143822,46.0,0.6,-2.7,-0.2,0.484,12.4,2019
Frank Ntilikina,4155720.0,0.04079474619364085,43.0,-0.8,-6.0,-0.9,0.417,6.0,2019
Glenn Robinson III,4075000.0,0.040002355966977196,47.0,0.7,-3.0,-0.2,0.511,8.7,2019
Collin Sexton,4073760.0,0.03999018347092835,82.0,-0.6,-4.7,-1.8,0.52,12.0,2019
Stanley Johnson,3940401.0,0.03868106097046206,66.0,0.5,-2.2,0.0,0.485,9.6,2019
Stanley Johnson,3940401.0,0.03868106097046206,48.0,0.7,-1.6,0.1,0.482,9.8,2019
Buddy Hield,3833760.0,0.037634216493732144,82.0,5.9,2.1,2.7,0.587,17.5,2019
Kevin Knox,3744840.0,0.03676133072868095,75.0,-1.3,-5.7,-2.0,0.475,8.7,2019
Alex Abrines,3667645.0,0.03600354376699487,31.0,0.6,-3.3,-0.2,0.507,6.3,2019
Zach Collins,3628920.0,0.035623398678695184,77.0,2.9,-1.2,0.3,0.562,13.5,2019
Frank Kaminsky,3627842.0,0.035612816460355946,47.0,1.8,0.3,0.4,0.587,16.8,2019
Mikal Bridges,3557400.0,0.03492132051949072,82.0,2.9,-1.6,0.3,0.556,10.8,2019
Michael Beasley,3500000.0,0.03435785175077796,26.0,0.2,-1.5,0.0,0.532,15.9,2019
Jamal Murray,3499800.0,0.03435588844496363,75.0,5.1,0.6,1.6,0.538,16.0,2019
Rodney Hood,3472887.0,0.03409169619805829,72.0,2.6,-2.0,0.0,0.545,12.3,2019
Rodney Hood,3472887.0,0.03409169619805829,45.0,1.5,-2.1,0.0,0.542,13.0,2019
Rodney Hood,3472887.0,0.03409169619805829,27.0,1.1,-2.0,0.0,0.549,10.9,2019
Justise Winslow,3448926.0,0.03385648234497247,66.0,2.8,-0.6,0.7,0.513,12.8,2019
Malik Monk,3447480.0,0.033842287643934856,73.0,0.3,-3.0,-0.3,0.518,11.8,2019
Cameron Payne,3440356.0,0.03377235469082842,40.0,0.5,-3.0,-0.2,0.519,11.5,2019
Cameron Payne,3440356.0,0.03377235469082842,31.0,0.2,-3.8,-0.2,0.492,10.3,2019
Brook Lopez,3382000.0,0.03319950132032316,81.0,6.7,2.2,2.4,0.597,14.6,2019
Allonzo Trier,3382000.0,0.03319950132032316,64.0,0.9,-3.1,-0.4,0.564,12.2,2019
Shai Gilgeous-Alexander,3375360.0,0.0331343195672874,82.0,3.3,-0.5,0.8,0.554,13.4,2019
Trey Lyles,3364249.0,0.033025248112772285,64.0,1.2,-2.4,-0.1,0.5,12.7,2019
Ekpe Udoh,3360000.0,0.03298353768074684,51.0,1.6,4.7,0.5,0.698,20.9,2019
Devin Booker,3314365.0,0.03253556037656206,64.0,3.5,1.0,1.7,0.584,20.2,2019
Myles Turner,3294994.0,0.032345404391915106,74.0,6.3,2.5,2.4,0.567,18.0,2019
Luke Kennard,3275280.0,0.03215188133779658,63.0,2.5,-1.1,0.3,0.56,11.9,2019
Troy Daniels,3258539.0,0.03198754282460808,51.0,0.3,-3.7,-0.3,0.558,9.8,2019
Miles Bridges,3206640.0,0.03147807478231847,80.0,2.9,-0.8,0.5,0.548,13.1,2019
Marquese Chriss,3206160.0,0.03147336284836408,43.0,-0.2,-7.5,-0.7,0.455,9.2,2019
Marquese Chriss,3206160.0,0.03147336284836408,27.0,0.0,-6.6,-0.5,0.47,10.7,2019
Tomas Satoransky,3129187.0,0.030717755156131895,80.0,4.7,-0.7,0.7,0.59,14.1,2019
Bryn Forbes,3125000.0,0.030676653348908893,82.0,3.8,-1.2,0.5,0.586,12.0,2019
Donovan Mitchell,3111480.0,0.030543933875860175,77.0,5.0,1.3,2.2,0.537,17.2,2019
Terry Rozier,3050389.0,0.02994423229834395,79.0,3.2,-0.2,0.8,0.501,12.9,2019
Jerome Robinson,3050160.0,0.029941984313186544,33.0,0.1,-4.7,-0.2,0.491,7.2,2019
Elfrid Payton,3000000.0,0.029449587214952538,42.0,1.5,-1.4,0.2,0.502,14.0,2019
Yogi Ferrell,3000000.0,0.029449587214952538,71.0,1.9,-1.4,0.2,0.55,12.7,2019
Bam Adebayo,2955840.0,0.029016089291148437,82.0,6.8,1.8,1.8,0.623,17.9,2019
Jakob Poeltl,2947320.0,0.02893245246345797,77.0,5.1,2.0,1.3,0.64,19.4,2019
Justin Jackson,2807880.0,0.027563635649706975,81.0,2.9,-1.6,0.2,0.561,11.3,2019
Justin Jackson,2807880.0,0.027563635649706975,52.0,1.6,-1.9,0.0,0.546,10.1,2019
Justin Jackson,2807880.0,0.027563635649706975,29.0,1.3,-1.0,0.1,0.584,13.9,2019
Thon Maker,2799720.0,0.027483532772482305,64.0,2.0,-1.2,0.2,0.53,11.3,2019
Thon Maker,2799720.0,0.027483532772482305,35.0,1.1,0.0,0.2,0.546,12.9,2019
Thon Maker,2799720.0,0.027483532772482305,29.0,0.9,-2.1,0.0,0.514,10.2,2019
Seth Curry,2795000.0,0.027437198755264115,74.0,2.4,-1.0,0.3,0.595,11.4,2019
Cedi Osman,2775000.0,0.027240868173831097,76.0,1.5,-3.2,-0.8,0.536,11.5,2019
Sam Dekker,2760094.0,0.02709454299148907,47.0,1.0,-1.8,0.1,0.519,13.3,2019
Sam Dekker,2760094.0,0.02709454299148907,38.0,0.8,-1.9,0.0,0.514,13.2,2019
Guerschon Yabusele,2667600.0,0.026186572951535796,41.0,0.5,-2.7,0.0,0.542,12.4,2019
Domantas Sabonis,2659800.0,0.02611000402477692,74.0,7.6,3.1,2.4,0.63,21.9,2019
Jerian Grant,2639313.0,0.02590889279368601,60.0,1.7,-1.6,0.1,0.526,10.8,2019
Corey Brewer,2559925.0,0.025129578183745793,31.0,1.0,-1.3,0.1,0.532,11.6,2019
Delon Wright,2536898.0,0.024903532968812887,75.0,4.3,1.5,1.5,0.523,15.5,2019
Delon Wright,2536898.0,0.024903532968812887,49.0,2.3,1.7,0.8,0.527,14.5,2019
Delon Wright,2536898.0,0.024903532968812887,26.0,2.0,1.2,0.6,0.519,16.6,2019
Taurean Prince,2526840.0,0.024804798319410223,55.0,1.5,-2.0,0.0,0.575,11.9,2019
Dario Saric,2526840.0,0.024804798319410223,81.0,3.5,-1.6,0.2,0.563,13.1,2019
Dario Saric,2526840.0,0.024804798319410223,68.0,3.3,-0.8,0.5,0.579,14.3,2019
Justin Anderson,2516047.0,0.024698848521139894,48.0,0.4,-2.7,-0.1,0.516,11.2,2019
Shelvin Mack,2512601.0,0.02466502076195899,57.0,0.9,-3.0,-0.3,0.489,10.4,2019
Shelvin Mack,2512601.0,0.02466502076195899,53.0,1.1,-2.5,-0.1,0.499,11.0,2019
Reggie Bullock,2500000.0,0.024541322679127113,63.0,3.1,-1.1,0.4,0.563,10.5,2019
Reggie Bullock,2500000.0,0.024541322679127113,44.0,2.4,-0.6,0.5,0.569,11.0,2019
Bobby Portis,2494346.0,0.024485820023756,50.0,1.6,-2.4,-0.1,0.529,16.1,2019
Bobby Portis,2494346.0,0.024485820023756,28.0,0.9,-2.8,-0.2,0.53,15.3,2019
Dante Cunningham,2487000.0,0.024413707801195655,64.0,1.9,-0.6,0.3,0.585,10.2,2019
Donte DiVincenzo,2484360.0,0.024387792164446497,27.0,0.6,-2.2,0.0,0.507,9.1,2019
Rondae Hollis-Jefferson,2470356.0,0.024250321491327095,59.0,1.2,-2.6,-0.2,0.464,12.5,2019
Tyus Jones,2444052.0,0.023992107510626394,68.0,3.0,-0.6,0.6,0.491,13.7,2019
Jarell Martin,2416221.0,0.023718903690033277,42.0,0.5,-3.9,-0.2,0.528,9.4,2019
Greg Monroe,2410167.0,0.023659474423033504,43.0,1.1,-3.2,-0.1,0.521,16.0,2019
Greg Monroe,2410167.0,0.023659474423033504,38.0,0.6,-5.0,-0.3,0.487,13.5,2019
Vince Carter,2393887.0,0.023499661329747026,76.0,1.9,-0.7,0.5,0.565,11.8,2019
Channing Frye,2393887.0,0.023499661329747026,36.0,0.1,-3.5,-0.1,0.524,8.9,2019
Devin Harris,2393887.0,0.023499661329747026,68.0,1.5,-2.2,-0.1,0.527,10.7,2019
Jose Calderon,2393887.0,0.023499661329747026,49.0,0.6,-3.9,-0.3,0.453,7.1,2019
Zaza Pachulia,2393887.0,0.023499661329747026,68.0,2.3,-1.2,0.2,0.539,13.7,2019
JaVale McGee,2393887.0,0.023499661329747026,75.0,5.9,1.4,1.4,0.634,21.8,2019
Dwyane Wade,2393887.0,0.023499661329747026,72.0,2.4,0.6,1.2,0.51,15.8,2019
Raymond Felton,2393887.0,0.023499661329747026,33.0,0.7,-1.3,0.1,0.505,11.2,2019
Amir Johnson,2393887.0,0.023499661329747026,51.0,1.1,-2.3,0.0,0.574,13.1,2019
Jeff Green,2393887.0,0.023499661329747026,77.0,3.6,-1.4,0.3,0.608,13.6,2019
John Collins,2299080.0,0.022568985658051027,61.0,6.0,0.9,1.3,0.627,21.8,2019
Kevin Huerter,2250960.0,0.022096614279123187,75.0,1.5,-2.4,-0.2,0.533,10.1,2019
Harry Giles,2207040.0,0.02166547232229628,58.0,1.0,-3.0,-0.2,0.526,14.4,2019
Darius Miller,2205000.0,0.021645446602990115,69.0,1.6,-2.9,-0.4,0.55,8.4,2019
Omri Casspi,2176260.0,0.02136331955747087,36.0,1.3,0.4,0.3,0.606,15.7,2019
Derrick Rose,2176260.0,0.02136331955747087,51.0,3.0,1.4,1.2,0.557,19.5,2019
Juan Hernangomez,2166360.0,0.021266135919661526,70.0,3.0,-1.1,0.3,0.58,11.0,2019
Jonas Jerebko,2165481.0,0.021257507190607546,73.0,3.3,-0.7,0.4,0.588,13.5,2019
Quincy Pondexter,2165481.0,0.021257507190607546,53.0,0.8,-0.9,0.1,0.641,13.2,2019
Josh Okogie,2163600.0,0.02123904229942377,74.0,1.2,-3.1,-0.5,0.492,9.4,2019
Nik Stauskas,2161886.0,0.02122221676859496,68.0,1.1,-1.9,0.0,0.545,10.9,2019
Nik Stauskas,2161886.0,0.02122221676859496,44.0,0.8,-1.6,0.1,0.545,10.8,2019
Terrance Ferguson,2118840.0,0.020799654458176678,74.0,2.8,-3.8,-0.9,0.566,6.4,2019
Raul Neto,2100000.0,0.020614711050466777,37.0,1.1,-0.3,0.2,0.558,13.5,2019
Salah Mejri,2098196.0,0.020597002032021517,36.0,1.1,0.8,0.3,0.559,16.1,2019
Grayson Allen,2076960.0,0.02038853822065594,38.0,0.0,-6.3,-0.5,0.516,7.5,2019
Jarrett Allen,2034120.0,0.01996799811522642,80.0,7.6,1.6,1.9,0.632,18.5,2019
Torrey Craig,2000000.0,0.019633058143301692,75.0,3.0,-1.9,0.0,0.547,10.4,2019
Chandler Hutchison,1991520.0,0.01954981397677409,44.0,0.6,-3.9,-0.4,0.507,8.8,2019
Ante Zizic,1952760.0,0.019169325309956905,59.0,2.0,-3.2,-0.3,0.59,16.2,2019
OG Anunoby,1952760.0,0.019169325309956905,67.0,2.0,-2.4,-0.1,0.544,9.8,2019
Shabazz Napier,1942422.0,0.01906784203241418,56.0,2.0,1.5,0.9,0.534,15.3,2019
Aaron Holiday,1914480.0,0.018793548577094112,50.0,0.9,-1.6,0.1,0.518,11.9,2019
Tyler Lydon,1874640.0,0.01840245805887954,25.0,0.2,-4.2,-0.1,0.595,9.3,2019
Tim Frazier,1832107.0,0.017984931627875015,59.0,2.0,-1.8,0.1,0.544,11.7,2019
Tim Frazier,1832107.0,0.017984931627875015,47.0,1.5,-1.3,0.2,0.552,11.6,2019
Trey Burke,1795015.0,0.017620816931549342,58.0,1.9,0.1,0.6,0.524,16.5,2019
Trey Burke,1795015.0,0.017620816931549342,33.0,0.6,-0.6,0.2,0.496,15.6,2019
Trey Burke,1795015.0,0.017620816931549342,25.0,1.3,1.2,0.3,0.574,17.9,2019
Malik Beasley,1773840.0,0.017412951928457137,81.0,4.5,0.1,1.0,0.599,14.2,2019
Moritz Wagner,1764240.0,0.01731871324936929,43.0,0.2,-4.3,-0.3,0.533,10.1,2019
Ian Clark,1757429.0,0.017251852869862274,60.0,-0.1,-5.1,-0.8,0.502,8.3,2019
Nerlens Noel,1757429.0,0.017251852869862274,77.0,4.3,2.1,1.1,0.608,19.3,2019
Furkan Korkmaz,1740000.0,0.01708076058467247,48.0,1.1,-1.8,0.0,0.528,11.5,2019
Landry Shamet,1705920.0,0.016746213273910612,79.0,3.6,-1.6,0.2,0.604,11.0,2019
Landry Shamet,1705920.0,0.016746213273910612,54.0,2.2,-1.9,0.0,0.606,10.7,2019
Landry Shamet,1705920.0,0.016746213273910612,25.0,1.4,-1.2,0.1,0.601,11.3,2019
Caris LeVert,1702800.0,0.01671558570320706,40.0,1.7,0.2,0.6,0.509,14.9,2019
Rodions Kurucs,1690000.0,0.016589934131089928,63.0,1.6,-2.6,-0.2,0.545,11.0,2019
Jonah Bolden,1690000.0,0.016589934131089928,44.0,1.4,-0.7,0.2,0.595,12.7,2019
Kyle Kuzma,1689840.0,0.016588363486438464,70.0,3.1,-1.4,0.4,0.546,14.0,2019
Derrick White,1667160.0,0.016365724607093422,67.0,3.6,0.9,1.3,0.555,14.8,2019
Robert Williams,1656600.0,0.01626206206009679,32.0,1.2,1.8,0.3,0.703,18.8,2019
Spencer Dinwiddie,1656092.0,0.016257075263328393,68.0,4.8,0.6,1.3,0.58,16.3,2019
MarShon Brooks,1656092.0,0.016257075263328393,29.0,0.1,-3.0,-0.1,0.518,11.6,2019
Josh Hart,1655160.0,0.016247926258233614,67.0,2.1,-1.3,0.3,0.526,9.3,2019
Jacob Evans,1646400.0,0.016161933463565953,30.0,-0.1,-8.2,-0.3,0.374,3.5,2019
Pat Connaughton,1641000.0,0.01610892420657904,61.0,3.9,1.2,1.0,0.573,13.6,2019
Omari Spellman,1622520.0,0.01592751474933493,46.0,1.2,-1.2,0.2,0.516,12.4,2019
Noah Vonleh,1621415.0,0.015916667484710757,68.0,3.2,-0.7,0.6,0.561,13.9,2019
James Ennis,1621415.0,0.015916667484710757,58.0,2.6,-1.5,0.1,0.59,11.0,2019
James Ennis,1621415.0,0.015916667484710757,40.0,2.2,-0.9,0.3,0.622,11.3,2019
Luke Kornet,1619260.0,0.01589551286456135,46.0,1.4,2.1,0.8,0.531,14.8,2019
Richaun Holmes,1600520.0,0.015711551109758613,70.0,4.3,0.6,0.8,0.647,20.7,2019
Kevon Looney,1567007.0,0.015382569770980377,80.0,6.0,0.5,0.9,0.636,17.3,2019
Jahlil Okafor,1567007.0,0.015382569770980377,59.0,2.2,-1.5,0.1,0.603,17.9,2019
Wayne Selden,1544951.0,0.015166056405776045,75.0,-0.3,-5.4,-1.2,0.491,8.3,2019
Wayne Selden,1544951.0,0.015166056405776045,32.0,0.1,-4.4,-0.3,0.495,8.8,2019
Wayne Selden,1544951.0,0.015166056405776045,43.0,-0.4,-5.9,-1.0,0.489,8.1,2019
Dorian Finney-Smith,1544951.0,0.015166056405776045,81.0,3.3,-1.4,0.3,0.53,11.0,2019
Quinn Cook,1544951.0,0.015166056405776045,74.0,1.8,-2.1,0.0,0.565,13.1,2019
Ivica Zubac,1544951.0,0.015166056405776045,59.0,3.2,-0.5,0.4,0.604,18.9,2019
Ivica Zubac,1544951.0,0.015166056405776045,33.0,1.8,-0.2,0.2,0.633,19.5,2019
Ivica Zubac,1544951.0,0.015166056405776045,26.0,1.4,-0.7,0.2,0.574,18.3,2019
Rodney McGruder,1544951.0,0.015166056405776045,66.0,1.9,-2.3,-0.1,0.51,9.4,2019
Malcolm Brogdon,1544951.0,0.015166056405776045,64.0,6.5,2.2,1.9,0.614,17.8,2019
Cheick Diallo,1544951.0,0.015166056405776045,64.0,2.6,-0.9,0.2,0.644,17.5,2019
Jake Layman,1544951.0,0.015166056405776045,71.0,3.1,-0.5,0.5,0.594,13.5,2019
Pascal Siakam,1544951.0,0.015166056405776045,80.0,9.3,2.4,2.8,0.628,18.7,2019
Treveon Graham,1512601.0,0.01484849169030814,35.0,0.5,-3.7,-0.3,0.458,6.1,2019
David Nwaba,1512601.0,0.01484849169030814,51.0,1.4,-2.1,0.0,0.558,12.5,2019
Gerald Green,1512601.0,0.01484849169030814,73.0,1.9,-1.7,0.1,0.555,11.4,2019
Georges Niang,1512601.0,0.01484849169030814,59.0,1.3,0.0,0.3,0.613,13.0,2019
Willy Hernangomez,1496500.0,0.01469043575572549,58.0,2.6,-0.1,0.4,0.587,20.4,2019
Mitchell Robinson,1485440.0,0.014581864944193033,66.0,6.1,2.5,1.6,0.692,22.0,2019
